CUSTOM_NODE,FUEL_TYPE,START_YEAR,END_YEAR,CAPACITY
PHLLU,COA,2017,2047,600
PHLLU,COA,1998,2028,995
PHLLU,COA,2016,2046,84
PHLLU,COA,2013,2043,690
PHLLU,COA,2022,2052,1336
PHLLU,COA,2006,2036,52
PHLLU,COA,2017,2047,300
PHLLU,COA,1996,2026,1155
PHLLU,COA,2000,2030,960
PHLLU,COA,1984,2014,900
PHLLU,COA,2015,2045,270
PHLLU,COA,2016,2046,300
PHLVI,COA,2016,2046,135
PHLVI,COA,2010,2040,314
PHLLU,COA,1998,2028,30
PHLMI,COA,2015,2045,300
PHLMI,COA,2017,2047,300
PHLVI,COA,2010,2040,206
PHLVI,COA,1983,2013,122
PHLVI,COA,2010,2040,246
PHLVI,COA,2019,2049,340
PHLLU,COA,1999,2029,1294
PHLMI,COA,2016,2046,118
PHLMI,COA,2016,2046,210
PHLMI,COA,2006,2036,232
PHLMI,COA,2017,2047,165
PHLMI,COA,2016,2046,405
PHLMI,COA,2019,2049,552
PHLLU,GEO,1998,2028,1.5
PHLVI,GEO,1997,2027,112.5
PHLVI,GEO,1983,2013,700.9
PHLVI,GEO,2007,2037,49.4
PHLVI,GEO,1979,2009,330
PHLLU,GEO,2003,2033,362
PHLMI,GEO,1997,2027,180
PHLMI,GEO,1996,2026,234
PHLMI,GEO,1983,2013,114
PHLVI,GEO,1983,2013,114
PHLVI,GEO,2014,2044,40
PHLVI,GEO,1997,2027,106
PHLLU,GEO,1993,2023,110
PHLLU,GEO,1996,2026,15.7
PHLVI,GEO,1999,2029,109
PHLLU,HYD,1956,2056,105
PHLLU,HYD,1960,2060,140
PHLMI,HYD,1985,2085,255
PHLLU,HYD,1967,2067,218
PHLLU,HYD,1983,2083,380
PHLLU,HYD,1983,2083,736
PHLLU,HYD,1950,2050,22.31210191
PHLMI,HYD,1953,2053,250
PHLMI,HYD,1985,2085,158
PHLMI,HYD,1979,2079,260
PHLMI,HYD,1992,2092,78.98089172
PHLLU,HYD,2001,2101,150
PHLLU,HYD,2001,2101,70
PHLLU,HYD,2003,2103,22.8
PHLLU,HYD,1977,2077,120
PHLLU,HYD,2003,2103,435
PHLLU,HYD,2017,2117,1
PHLLU,OCG,2002,2032,1078.071994
PHLLU,OCG,2000,2030,1094.8
PHLLU,OCG,2002,2032,550
PHLLU,OCG,2016,2046,420
PHLVI,OIL,2008,2038,32
PHLLU,OIL,2008,2038,620
PHLVI,OIL,2008,2038,43.4
PHLMI,OIL,2008,2038,58.7
PHLLU,OIL,1994,2024,223.7100221
PHLMI,OIL,2008,2038,32
PHLMI,OIL,2016,2046,10.5
PHLVI,OIL,2016,2046,23
PHLVI,OIL,2008,2038,3.4
PHLMI,OIL,2017,2047,10.9
PHLLU,OIL,1995,2025,602.118072
PHLMI,OIL,2008,2038,10
PHLLU,OIL,2008,2038,30
PHLLU,OIL,2008,2038,9
PHLMI,OIL,2008,2038,59
PHLLU,OIL,2008,2038,116
PHLMI,OIL,2008,2038,113
PHLMI,SPV,2004,2034,1
PHLLU,SPV,2019,2049,150
PHLLU,SPV,2017,2047,18
PHLLU,SPV,2017,2047,5
PHLLU,SPV,2016,2046,7.1
PHLLU,SPV,2016,2046,14.5
PHLLU,SPV,2021,2051,100
PHLLU,SPV,2019,2049,100
PHLLU,SPV,2016,2046,63
PHLLU,SPV,2020,2050,50
PHLLU,SPV,2022,2052,72
PHLMI,SPV,2016,2046,10.5
PHLLU,SPV,2021,2051,50
PHLVI,SPV,2018,2048,10
PHLLU,SPV,2017,2047,3.8
PHLLU,SPV,2018,2048,30
PHLVI,SPV,2015,2045,41
PHLLU,SPV,2018,2048,15
PHLLU,SPV,2017,2047,60
PHLMI,SPV,2016,2046,29
PHLVI,SPV,2017,2047,5.7
PHLLU,SPV,2017,2047,1
PHLVI,SPV,2018,2048,25
PHLLU,SPV,2016,2046,20
PHLVI,SPV,2016,2046,45
PHLVI,SPV,2015,2045,30
PHLVI,SPV,2016,2046,50
PHLLU,SPV,2017,2047,1.7
PHLLU,SPV,2018,2048,4.1
PHLLU,SPV,2022,2052,120
PHLVI,SPV,2018,2048,30.4
PHLMI,SPV,2016,2046,9
PHLVI,SPV,2016,2046,25
PHLVI,SPV,2016,2046,80
PHLMI,SPV,2018,2048,12.6
PHLVI,SPV,2018,2048,14
PHLLU,SPV,2018,2048,10
PHLVI,SPV,2016,2046,59
PHLVI,SPV,2016,2046,132
PHLVI,SPV,2014,2044,45
PHLLU,SPV,2016,2046,10.3
PHLLU,SPV,2016,2046,22
PHLVI,SPV,2018,2048,18
PHLLU,SPV,2018,2048,23.2
PHLLU,SPV,2022,2052,72
PHLLU,SPV,2022,2052,20
PHLMI,SPV,2018,2048,6.2
PHLLU,SPV,2016,2046,132.5
PHLMI,SPV,2019,2049,25
PHLLU,SPV,2019,2049,92
PHLLU,SPV,2016,2046,50
PHLLU,SPV,2016,2046,8.8
PHLLU,SPV,2016,2046,50
PHLMI,SPV,2018,2048,12
PHLLU,SPV,2016,2046,5
PHLMI,SPV,2022,2052,63
PHLLU,SPV,2018,2048,7.4
PHLMI,SPV,2018,2048,62
PHLLU,WON,2015,2045,36
PHLLU,WON,2015,2045,54
PHLLU,WON,2005,2035,44
PHLLU,WON,2014,2044,150
PHLLU,WON,2014,2044,81
PHLMI,WON,2020,2050,16
PHLLU,WON,2015,2045,54
SGPXX,OCG,1982,2012,188.6625989
SGPXX,WAS,1992,2022,52.76471142
SGPXX,OCG,2010,2040,2792
SGPXX,OCG,2013,2043,800
SGPXX,OCG,2010,2040,1300
SGPXX,OCG,2012,2042,1189
SGPXX,OCG,2002,2032,1540
SGPXX,OCG,2001,2031,2289
SGPXX,OCG,2017,2047,444
SGPXX,BIO,2000,2030,200
SGPXX,WAS,2009,2039,18.84453979
SGPXX,OIL,1988,2018,2278.785319
SGPXX,OIL,1999,2029,1111.602595
SGPXX,WAS,1986,2016,75.37815918
SGPXX,SPV,2021,2051,60
THANE,HYD,1972,2072,39.49044586
THACE,HYD,1981,2081,28.09781999
THACE,HYD,1980,2080,720
THACE,HYD,1984,2084,300
THANE,HYD,1966,2066,24.87898089
THANO,HYD,1986,2086,8.885350318
THANE,HYD,2001,2101,1000
THACE,HYD,1974,2074,18.75796178
THACE,OCG,2000,2030,628.8753298
THACE,COA,2010,2040,78.36464131
THANE,HYD,1965,2065,5.923566879
THACE,OIL,1971,2001,1232.026209
THANE,HYD,1987,2087,240
THANO,HYD,1992,2092,950
THANE,BIO,2007,2037,30
THACE,OCG,2016,2046,123
THANE,BIO,2007,2037,68
THANE,BIO,2009,2039,22
THACE,BIO,2009,2039,37.8
THASO,BIO,2008,2038,8.8
THANE,COA,2008,2038,36
THANE,OCG,2016,2046,120
THACE,SPV,2020,2050,1.2
THACE,SPV,2020,2050,7.4
THANE,SPV,2020,2050,1
THANE,SPV,2020,2050,1
THANE,SPV,2020,2050,1
THANE,SPV,2020,2050,7.4
THACE,OCG,2021,2051,2500
THACE,OCG,2016,2046,239
THANE,SPV,2020,2050,7.4
THACE,OCG,1992,2022,3270
THANE,SPV,2020,2050,7.4
THACE,OCG,2013,2043,110
THACE,OCG,2017,2047,114
THASO,OCG,2003,2033,714
THASO,OCG,2009,2039,196
THASO,OCG,1999,2029,174
THASO,OCG,1997,2027,818
THASO,OCG,1998,2028,732
THASO,OCG,2017,2047,130
THANE,SPV,2020,2050,4
THANE,SPV,2020,2050,50
THACE,SPV,2020,2050,12
THACE,SPV,2015,2045,40
THANE,BIO,2004,2034,103
THANO,SPV,2015,2045,128
THACE,SPV,2020,2050,1.3
THACE,SPV,2020,2050,7.6
THANO,SPV,2013,2043,126
THASO,SPV,2020,2050,1
THANO,SPV,2020,2050,9.5
THANO,SPV,2020,2050,9.5
THANE,SPV,2020,2050,16
THANE,SPV,2020,2050,22.5
THANE,SPV,2020,2050,7.4
THANE,SPV,2020,2050,7.4
THANE,SPV,2020,2050,6.1
THANE,SPV,2020,2050,7.4
THANE,SPV,2020,2050,7.4
THANE,SPV,2020,2050,7.4
THANE,COA,1996,2026,34
THANE,SPV,2020,2050,7.4
THANE,SPV,2020,2050,7.4
THANE,SPV,2020,2050,7.4
THANE,SPV,2020,2050,7.4
THACE,SPV,2020,2050,8
THANO,CCG,1982,2012,150
THACE,SPV,2020,2050,10
THACE,SPV,2020,2050,8
THANE,OCG,1992,2022,710
THACE,SPV,2020,2050,8
THANO,SPV,2020,2050,16
THANO,SPV,2020,2050,16
THACE,SPV,2020,2050,8
THACE,SPV,2020,2050,8
THACE,SPV,2020,2050,3.7
THACE,SPV,2020,2050,8
THACE,SPV,2020,2050,2
THACE,SPV,2020,2050,55
THACE,SPV,2020,2050,2
THACE,SPV,2020,2050,1
THACE,SPV,2020,2050,40
THACE,SPV,2019,2049,38
THACE,SPV,2020,2050,3.7
THACE,SPV,2020,2050,5
THANE,BIO,2014,2044,41
THASO,OCG,2004,2034,315
THANE,SPV,2021,2051,59
THANE,SPV,2021,2051,45
THANE,WON,2016,2046,80
THACE,SPV,2020,2050,8
THANE,SPV,2020,2050,6.1
THANE,SPV,2020,2050,7.4
THANE,WON,2016,2046,60
THACE,OCG,2010,2040,1498
THANE,SPV,2020,2050,13.5
THANE,SPV,2020,2050,7.4
THACE,SPV,2020,2050,8
THACE,SPV,2020,2050,1
THACE,SPV,2020,2050,1
THACE,SPV,2020,2050,35.9
THACE,SPV,2020,2050,7.2
THACE,SPV,2020,2050,6.1
THACE,SPV,2020,2050,33.5
THACE,SPV,2020,2050,3
THACE,SPV,2020,2050,60
THANE,SPV,2020,2050,1
THANE,SPV,2020,2050,12.7
THANE,SPV,2020,2050,7.6
THANE,SPV,2020,2050,7.4
THANE,SPV,2020,2050,14.8
THANE,SPV,2020,2050,6.1
THANE,SPV,2020,2050,12.2
THANE,SPV,2020,2050,6.1
THANE,SPV,2020,2050,7.4
THANE,SPV,2020,2050,6.1
THANE,OCG,2019,2049,256
THANE,WON,2019,2049,815
THASO,WON,2019,2049,10
THASO,WON,2015,2045,10
THANE,SPV,2020,2050,1
THANE,SPV,2020,2050,7.5
THANO,SPV,2020,2050,1
THACE,WON,2019,2049,45
THANO,WON,2012,2042,104
THANO,WON,2017,2047,24
THANO,WON,2013,2043,154
THANO,WON,2018,2048,50
THANO,WON,2018,2048,90
THANO,WON,2018,2048,68
THASO,OCG,2016,2046,970
THANO,SPV,2020,2050,7.6
THANO,WON,2018,2048,90
THANO,WON,2019,2049,90
THANO,SPV,2020,2050,7.6
THASO,SPV,2020,2050,1
THACE,SPV,2020,2050,7
THACE,SPV,2020,2050,1.7
THACE,SPV,2020,2050,41
THANO,WON,2018,2048,180
THACE,OCG,2016,2046,1600
THACE,COA,1999,2029,328
THACE,SPV,2020,2050,3
THACE,SPV,2020,2050,8.3
THACE,SPV,2020,2050,8
THACE,BIO,2015,2045,233
THACE,SPV,2020,2050,8
THANO,SPV,2020,2050,5.6
THACE,SPV,2020,2050,10
THASO,WON,2017,2047,45
THACE,SPV,2020,2050,2.1
THANO,SPV,2020,2050,7.4
THACE,OCG,2015,2045,230
THACE,OCG,2013,2043,125.9
THACE,OCG,2017,2047,122
THACE,OCG,2016,2046,199
THANO,SPV,2020,2050,8
THACE,SPV,2020,2050,24
THACE,SPV,2020,2050,10
THACE,SPV,2020,2050,5
THACE,OCG,2018,2048,126.5
THANO,OCG,2015,2045,275
THANO,OCG,2011,2041,1436
THACE,SPV,2020,2050,1.7
THANO,OCG,2013,2043,234
THANO,OCG,2018,2048,254
THANO,SPV,2020,2050,1
THACE,COA,2012,2042,660
THACE,OCG,1996,2026,686
THACE,COA,1999,2029,529
THACE,OCG,2005,2035,230
THACE,OCG,1998,2028,248
THACE,OCG,2013,2043,646
THACE,OCG,2008,2038,113
THACE,OCG,2006,2036,226
THACE,COA,2006,2036,1434
THANO,SPV,2020,2050,101
THACE,OCG,2003,2033,117
THACE,OCG,1999,2029,444
THACE,OCG,2013,2043,250
THACE,OCG,2017,2047,276.6
THACE,OCG,2017,2047,260
THACE,OCG,2017,2047,137
THACE,COA,2012,2042,307
THACE,OCG,2017,2047,240
THACE,OCG,1998,2028,112
THACE,OCG,2022,2052,92
THACE,OCG,2007,2037,160
THACE,COA,1995,2025,55
THACE,OCG,2002,2032,3645
THACE,OCG,2008,2038,1400
THACE,OCG,2017,2047,256
THACE,OCG,2019,2049,99
THACE,OCG,2015,2045,234
THACE,OCG,2007,2037,1468
THACE,OCG,2014,2044,1600
THACE,OCG,2000,2030,113
THACE,OCG,2013,2043,220
THACE,OCG,2013,2043,268
THACE,OCG,2013,2043,114
THACE,COA,2019,2049,150
THACE,OCG,2016,2046,120
THACE,SPV,2020,2050,8
THASO,SPV,2020,2050,1
THACE,SPV,2020,2050,5.4
THACE,SPV,2020,2050,8
THACE,SPV,2020,2050,16
THACE,SPV,2020,2050,8
THACE,SPV,2020,2050,11.9
THACE,SPV,2020,2050,7
THACE,SPV,2020,2050,1
THACE,SPV,2020,2050,8
THACE,SPV,2020,2050,8
THACE,BIO,2004,2034,73
THANE,SPV,2020,2050,14
THACE,SPV,2020,2050,8
THANE,SPV,2020,2050,6.1
THANE,SPV,2020,2050,7.6
THASO,OCG,2008,2038,1476
THASO,SPV,2020,2050,8
THASO,WON,2017,2047,45
THACE,SPV,2020,2050,5.7
THACE,SPV,2020,2050,5.7
THACE,SPV,2020,2050,9.5
THACE,SPV,2020,2050,8
THACE,SPV,2020,2050,5.5
THACE,BIO,2015,2045,90
THACE,OCG,2003,2033,240
THACE,OCG,1998,2028,2492
THACE,SPV,2020,2050,5
THACE,OCG,2016,2046,240
THACE,OCG,2006,2036,55
THASO,SPV,2020,2050,1
THANE,SPV,2020,2050,7.4
THANE,OCG,2001,2031,244
THANE,SPV,2020,2050,7.4
THANE,SPV,2020,2050,7.4
THANO,SPV,2020,2050,20.4
THANE,SPV,2020,2050,1.5
THANE,SPV,2020,2050,7.4
THANE,SPV,2020,2050,4.5
THACE,WON,2016,2046,60
THANE,SPV,2020,2050,1
THANE,SPV,2020,2050,10
THANE,SPV,2020,2050,6
THASO,WON,2020,2050,20
THASO,WON,2017,2047,36
THANE,HYD,1971,2071,35.54140127
THANE,HYD,1994,2094,136
THANO,HYD,1974,2074,500
THASO,HYD,1981,2081,84
VNMSE,HYD,2004,2104,78
VNMSE,HYD,1995,2095,225
VNMSC,HYD,2001,2101,300
VNMSC,HYD,2001,2101,175
VNMCH,HYD,2009,2109,280
VNMCH,HYD,2010,2110,220
VNMCH,HYD,2010,2110,80
VNMCH,HYD,2011,2111,82
VNMCH,HYD,2011,2111,340
VNMCH,HYD,2011,2111,180
VNMCH,HYD,2009,2109,86
VNMCH,HYD,2011,2111,144
VNMSE,HYD,1988,2088,400
VNMCH,HYD,2000,2100,360
VNMCH,HYD,2006,2106,108
VNMCH,HYD,2009,2109,160
VNMME,HYD,2012,2112,110
VNMME,HYD,2011,2111,82
VNMNW,HYD,1994,2094,1920
VNMCH,HYD,2009,2109,100
VNMCH,HYD,2010,2110,360
VNMCH,HYD,2021,2121,220
VNMCH,HYD,2006,2106,260
VNMCH,HYD,2015,2115,150
VNMCH,HYD,2013,2113,75
VNMCH,HYD,2008,2108,300
VNMCH,HYD,1964,2064,243
VNMNW,HYD,2015,2115,1200
VNMNW,HYD,2016,2116,520
VNMNW,HYD,2013,2113,220
VNMNW,HYD,2016,2116,84
VNMNE,HYD,2012,2112,90
VNMME,WOF,2013,2043,99
VNMME,WOF,2022,2052,30
VNMME,WOF,2020,2050,30
VNMME,WOF,2021,2051,29
VNMME,WOF,2022,2052,32
VNMME,WOF,2021,2051,100
VNMME,WOF,2021,2051,100
VNMME,WOF,2021,2051,50
VNMME,WOF,2021,2051,100
VNMME,WOF,2021,2051,100
VNMME,WOF,2022,2052,30
VNMME,WOF,2021,2051,29
VNMME,WOF,2021,2051,25
VNMME,WOF,2021,2051,75
VNMME,WOF,2021,2051,96
VNMNC,HYD,2013,2113,180
VNMNC,HYD,2010,2110,320
VNMNC,HYD,2013,2113,100
VNMSC,HYD,2009,2109,220
VNMSC,HYD,2014,2114,125
VNMSC,HYD,2012,2112,148
VNMSC,HYD,2008,2108,210
VNMSC,HYD,2010,2110,190
VNMSC,HYD,2018,2118,100
VNMSC,HYD,2014,2114,156
VNMME,BIO,0,30,10
VNMNW,HYD,2013,2113,200
VNMNW,HYD,2010,2110,2400
VNMNC,HYD,2012,2112,170
VNMNC,HYD,2010,2110,81
VNMNC,HYD,2010,2110,97
VNMNC,HYD,2012,2112,80
VNMNC,HYD,2016,2116,260
VNMNE,HYD,2008,2108,342
VNMSE,HYD,2008,2108,9.9
VNMSE,HYD,2013,2113,20
VNMSE,HYD,2001,2101,94
VNMSE,SPV,2019,2049,50
VNMSE,SPV,2020,2050,50
VNMSE,SPV,2019,2049,50
VNMSE,WON,2021,2051,86
VNMSE,SPV,2020,2050,476
VNMSE,WOF,2021,2051,32
VNMSE,WON,2021,2051,30
VNMNE,COA,2009,2039,220
VNMSE,WON,2020,2050,21
VNMNE,HYD,2012,2112,3.2
VNMNE,HYD,2008,2108,2.4
VNMME,WOF,2021,2051,41
VNMSE,HYD,2009,2109,4
VNMSE,HYD,2011,2111,18
VNMSE,HYD,2006,2106,51
VNMSE,SPV,2020,2050,1350
VNMSE,SPV,2020,2050,50
VNMSC,SPV,2019,2049,95
VNMSC,COA,2014,2044,4244
VNMSC,HYD,2009,2109,33
VNMCH,BIO,0,30,12
VNMSC,WON,2017,2047,32
VNMSE,COA,0,30,310
VNMSC,SPV,2019,2049,50
VNMSC,SPV,2019,2049,33
VNMSC,SPV,2019,2049,59
VNMSC,WON,2019,2049,40
VNMRR,COA,0,30,100
VNMSC,SPV,2019,2049,49
VNMSC,SPV,2020,2050,50
VNMSC,SPV,2019,2049,396
VNMSC,SPV,2019,2049,40
VNMSC,WON,2019,2049,80
VNMSC,SPV,2019,2049,37
VNMSC,SPV,2019,2049,42
VNMSC,WON,2021,2051,26
VNMSC,WON,2016,2046,24
VNMSC,SPV,2019,2049,50
VNMSC,HYD,0,100,98
VNMSC,WON,2021,2051,90
VNMSC,SPV,2019,2049,89
VNMSC,SPV,2019,2049,43
VNMSE,OCG,1999,2029,389
VNMSE,SPV,2019,2049,70
VNMSE,OCG,2000,2030,4007
VNMSE,SPV,2019,2049,210
VNMCH,HYD,0,100,3
VNMSE,SPV,2019,2049,220
VNMSE,SPV,2021,2051,35
VNMSE,SPV,2021,2051,35
VNMSE,SPV,2019,2049,210
VNMSE,SPV,2019,2049,100
VNMNE,HYD,2012,2112,18
VNMNE,HYD,2006,2106,6
VNMNE,HYD,2014,2114,6
VNMNE,HYD,2013,2113,3.5
VNMME,OCG,2008,2038,1500
VNMME,OCG,2009,2039,660
VNMCH,HYD,0,100,1.2
VNMCH,HYD,2003,2103,9.3
VNMCH,HYD,2014,2114,44
VNMCH,HYD,2006,2106,6
VNMCH,WON,2021,2051,30
VNMCH,SPV,2019,2049,30
VNMCH,HYD,1990,2090,28
VNMCH,HYD,2010,2110,5
VNMCH,HYD,2014,2114,29
VNMCH,HYD,2008,2108,12
VNMCH,HYD,2014,2114,64
VNMCH,HYD,0,100,3.6
VNMCH,SPV,2020,2050,831
VNMCH,SPV,2019,2049,30
VNMCH,SPV,2019,2049,50
VNMCH,WON,2020,2050,29
VNMCH,HYD,0,100,6
VNMNW,HYD,0,100,5
VNMSE,OCG,2009,2039,1215
VNMSE,HYD,2016,2116,16
VNMSE,HYD,2008,2108,7.5
VNMSE,HYD,2010,2110,6
VNMSE,HYD,2015,2115,28
VNMSE,HYD,2011,2111,13
VNMSE,HYD,2009,2109,5
VNMSE,SPV,2019,2049,63
VNMSE,COA,2004,2034,450
VNMSE,COA,2015,2045,60
VNMNE,HYD,0,100,7.5
VNMNE,HYD,0,100,18
VNMCH,HYD,2010,2110,14
VNMCH,HYD,2010,2110,18
VNMCH,HYD,2012,2112,30
VNMCH,HYD,2010,2110,24
VNMNW,HYD,0,100,12
VNMNW,HYD,0,100,24
VNMCH,HYD,2007,2107,7.5
VNMCH,HYD,2014,2114,7.5
VNMCH,HYD,2012,2112,10.8
VNMNW,HYD,0,100,21
VNMCH,HYD,2011,2111,63
VNMNW,HYD,0,100,6.6
VNMME,OIL,0,30,185
VNMCH,WON,2021,2051,50
VNMCH,WON,2021,2051,50
VNMCH,WON,2022,2052,200
VNMCH,SPV,2018,2048,61
VNMSE,OCG,1998,2028,375
VNMSE,OIL,0,30,13
VNMRR,COA,1983,2013,1040
VNMRR,COA,2020,2050,1200
VNMNE,HYD,2004,2104,12
VNMNE,HYD,2012,2112,16
VNMRR,COA,2011,2041,1200
VNMNC,COA,2015,2045,450
VNMNC,COA,2014,2044,1200
VNMNC,HYD,2012,2112,33
VNMNC,HYD,1988,2088,2.3
VNMNC,SPV,2019,2049,79
VNMNC,SPV,2021,2051,50
VNMME,COA,2018,2048,125
VNMME,SPV,2021,2051,29
VNMME,COA,2021,2051,1200
VNMSC,SPV,2019,2049,100
VNMSC,SPV,2019,2049,50
VNMSC,HYD,2007,2107,28
VNMSC,HYD,2014,2114,37
VNMSC,SPV,2020,2050,75
VNMSC,SPV,2019,2049,50
VNMSC,SPV,2021,2051,170
VNMSC,SPV,2020,2050,50
VNMSC,SPV,2020,2050,100
VNMCH,HYD,2015,2115,3.2
VNMCH,HYD,2016,2116,22
VNMCH,HYD,2010,2110,8.1
VNMCH,HYD,2012,2112,2.2
VNMCH,HYD,2008,2108,3.6
VNMCH,HYD,2009,2109,15.6
VNMCH,HYD,2010,2110,30
VNMCH,HYD,2012,2112,15
VNMCH,HYD,2007,2107,9.9
VNMCH,HYD,1984,2084,1
VNMCH,SPV,2020,2050,49
VNMCH,SPV,2020,2050,49
VNMSE,OIL,0,30,279
VNMME,OIL,0,30,24
VNMME,SPV,2019,2049,49
VNMCH,HYD,2010,2110,34
VNMNE,OIL,0,30,39
VNMCH,HYD,2010,2110,7.5
VNMCH,HYD,2011,2111,5
VNMCH,HYD,2015,2115,10
VNMCH,HYD,2015,2115,70
VNMCH,HYD,2016,2116,18
VNMCH,HYD,1945,2045,3.1
VNMCH,HYD,2010,2110,19.5
VNMCH,COA,2012,2042,30
VNMSC,SPV,0,30,100
VNMNW,HYD,2015,2115,66
VNMNE,HYD,2016,2116,30
VNMNE,HYD,2013,2113,2.4
VNMNE,HYD,2011,2111,32
VNMSC,SPV,0,30,47
VNMNE,HYD,2009,2109,9.3
VNMNE,HYD,2014,2114,72
VNMNE,HYD,2007,2107,18.5
VNMNE,HYD,2013,2113,22
VNMNE,HYD,2011,2111,34.5
VNMSE,SPV,0,30,100
VNMNE,HYD,2012,2112,7.5
VNMNE,HYD,2013,2113,60
VNMNE,COA,2004,2034,100
VNMNE,HYD,1973,2073,4.5
VNMNC,HYD,2009,2109,18
VNMNC,HYD,2013,2113,18
VNMNC,HYD,2014,2114,32
VNMNC,HYD,2010,2110,3
VNMME,SPV,0,30,49
VNMME,SPV,2019,2049,141
VNMME,SPV,2019,2049,167
VNMME,SPV,2019,2049,50
VNMME,SPV,2019,2049,200
VNMSC,SPV,2019,2049,168
VNMSC,SPV,2018,2048,48
VNMSC,SPV,2018,2048,477
VNMSC,SPV,2020,2050,450
VNMSC,HYD,1995,2095,18
VNMSC,SPV,2019,2049,63
VNMSC,SPV,2019,2049,74
VNMSC,WON,2021,2051,138
VNMSC,WON,2018,2048,39
VNMSC,SPV,2019,2049,258
VNMSC,WON,2019,2049,38
VNMSC,SPV,2020,2050,113
VNMSC,SPV,2019,2049,100
VNMSC,SPV,2020,2050,35
VNMSC,SPV,2020,2050,50
VNMSC,SPV,2019,2049,50
VNMSC,SPV,2019,2049,434
VNMSC,WON,2021,2051,46
VNMSC,SPV,2019,2049,50
VNMSC,SPV,2019,2049,111
VNMSC,SPV,2020,2050,50
VNMSC,WON,2021,2051,57
VNMSC,SPV,2019,2049,280
VNMSC,SPV,0,30,40
VNMSC,SPV,2019,2049,50
VNMSC,SPV,2020,2050,250
VNMSC,WON,2019,2049,152
VNMSC,SPV,2019,2049,255
VNMNE,WON,2018,2048,34
VNMNE,WON,2021,2051,30
VNMNE,WON,2021,2051,50
VNMSC,HYD,2015,2115,18
VNMSC,HYD,2001,2101,70
VNMSC,SPV,2020,2050,268
VNMSC,SPV,2019,2049,50
VNMSC,WON,2019,2049,200
VNMSC,SPV,2020,2050,257
VNMSC,SPV,2019,2049,50
VNMSC,SPV,2019,2049,100
VNMNC,HYD,2010,2110,14
VNMNC,HYD,2009,2109,6
VNMNC,SPV,2020,2050,50
VNMSC,SPV,2019,2049,50
VNMSC,HYD,2005,2105,2.6
VNMSC,SPV,0,30,19.1
VNMSC,HYD,2012,2112,16.5
VNMSC,COA,2014,2044,30
VNMSC,HYD,2012,2112,49
VNMSC,HYD,2009,2109,63
VNMSC,HYD,2013,2113,62
VNMSC,HYD,2011,2111,3
VNMSC,HYD,2009,2109,30
VNMSC,WON,2021,2051,252
VNMNE,COA,2011,2041,680
VNMNE,COA,2013,2043,440
VNMNE,COA,2015,2045,2320
VNMNE,COA,2009,2039,1200
VNMNE,COA,1975,2005,735
VNMNW,SPV,0,30,10
VNMNE,COA,2018,2048,600
VNMNC,WON,2021,2051,87
VNMNC,SPV,2019,2049,50
VNMNC,SPV,2020,2050,50
VNMNC,SPV,2019,2049,100
VNMNC,WON,2021,2051,25
VNMNC,WON,2019,2049,90
VNMNC,WON,2019,2049,80
VNMNC,WON,2021,2051,48
VNMNC,WON,2021,2051,96
VNMSC,WON,0,30,6
VNMNW,HYD,2012,2112,8.4
VNMSC,WON,0,30,30
VNMNW,HYD,2009,2109,32
VNMNW,HYD,2015,2115,18
VNMNW,HYD,2011,2111,14
VNMNW,HYD,2011,2111,32
VNMCH,WON,0,30,700
VNMNW,HYD,2009,2109,10
VNMNW,HYD,2009,2109,15
VNMNW,HYD,2013,2113,22
VNMCH,WON,0,30,200
VNMNW,HYD,2013,2113,20
VNMNW,HYD,2011,2111,14
VNMNW,HYD,2014,2114,3.6
VNMCH,WON,0,30,200
VNMME,WON,2022,2052,30
VNMME,WON,2022,2052,23
VNMME,WON,2020,2050,59
VNMME,WON,2021,2051,72
VNMRR,COA,2017,2047,600
VNMNC,COA,2013,2043,1920
VNMNC,HYD,2008,2108,2
VNMNE,COA,2006,2036,115
VNMNE,COA,2015,2045,100
VNMNE,SPV,2019,2049,420
VNMNE,SPV,2020,2050,30
VNMNE,SPV,2019,2049,60
VNMNE,SPV,2019,2049,60
VNMNE,SPV,2019,2049,30
VNMNE,SPV,2019,2049,119
VNMNE,SPV,2019,2049,119
VNMNC,HYD,2009,2109,44
VNMNC,HYD,2013,2113,21
VNMNC,SPV,2020,2050,50
VNMNC,SPV,2018,2048,48
VNMNC,SPV,2018,2048,35
VNMME,COA,2015,2045,4378
VNMME,SPV,2019,2049,140
VNMME,WON,2021,2051,50
VNMME,WOF,2021,2051,48
VNMME,WOF,2021,2051,48
VNMME,SPV,2020,2050,49
VNMNE,HYD,2009,2109,1.89
VNMNW,HYD,2014,2114,5
VNMNW,HYD,2012,2112,18
VNMNW,HYD,2010,2110,13.5
VNMNW,HYD,2011,2111,8.4
VNMNW,HYD,2014,2114,48
VNMNW,HYD,1971,2071,120
